Èas	SOKP	Gipps	Krauss	KraussOrig	Idm
9:40	22.0	19.0	23.0	23.0	13.0
9:41	15.0	18.0	20.0	20.0	10.0
9:42	14.0	22.0	14.0	14.0	13.0
9:43	16.0	13.0	17.0	17.0	27.0
9:44	24.0	6.0	15.0	15.0	16.0
9:45	12.0	25.0	13.0	13.0	14.0
9:46	10.0	17.0	13.0	13.0	13.0
9:47	13.0	11.0	13.0	13.0	18.0
9:48	13.0	22.0	20.0	20.0	15.0
9:49	17.0	5.0	14.0	14.0	12.0
9:50	21.0	13.0	19.0	19.0	13.0
9:51	10.0	19.0	16.0	16.0	16.0
9:52	21.0	11.0	4.0	4.0	13.0
9:53	12.0	16.0	17.0	17.0	15.0
9:54	23.0	20.0	14.0	14.0	15.0
9:55	20.0	13.0	21.0	21.0	15.0
9:56	24.0	13.0	12.0	12.0	25.0
9:57	18.0	17.0	28.0	28.0	21.0
9:58	12.0	33.0	20.0	20.0	26.0
9:59	13.0	25.0	28.0	28.0	18.0
10:00	15.0	7.0	10.0	10.0	10.0
10:01	16.0	13.0	16.0	16.0	12.0
10:02	16.0	22.0	18.0	18.0	19.0
10:03	12.0	16.0	11.0	11.0	25.0
10:04	23.0	14.0	16.0	16.0	8.0
10:05	23.0	15.0	7.0	7.0	9.0
10:06	23.0	14.0	14.0	14.0	20.0
10:07	24.0	20.0	21.0	21.0	21.0
10:08	26.0	17.0	23.0	23.0	27.0
10:09	17.0	31.0	21.0	21.0	25.0
10:10	22.0	25.0	22.0	22.0	14.0
10:11	21.0	13.0	22.0	22.0	21.0
10:12	16.0	19.0	19.0	19.0	18.0
10:13	17.0	19.0	22.0	22.0	27.0
10:14	22.0	30.0	27.0	27.0	18.0
10:15	18.0	24.0	27.0	27.0	17.0
10:16	14.0	20.0	20.0	20.0	20.0
10:17	22.0	20.0	19.0	19.0	23.0
10:18	19.0	9.0	15.0	15.0	18.0
10:19	15.0	10.0	9.0	9.0	15.0
10:20	23.0	22.0	21.0	21.0	15.0
10:21	23.0	25.0	21.0	21.0	9.0
10:22	21.0	23.0	20.0	20.0	22.0
10:23	12.0	20.0	19.0	19.0	15.0
10:24	17.0	19.0	25.0	25.0	30.0
10:25	23.0	17.0	19.0	19.0	18.0
10:26	23.0	19.0	15.0	15.0	24.0
10:27	16.0	18.0	17.0	17.0	22.0
10:28	23.0	17.0	23.0	23.0	23.0
10:29	19.0	21.0	18.0	18.0	16.0
10:30	20.0	20.0	15.0	15.0	17.0
10:31	18.0	30.0	22.0	22.0	19.0
10:32	9.0	23.0	20.0	20.0	23.0
10:33	25.0	12.0	16.0	16.0	20.0
10:34	22.0	13.0	18.0	18.0	12.0
10:35	27.0	13.0	11.0	11.0	16.0
10:36	22.0	20.0	20.0	20.0	19.0
10:37	17.0	22.0	20.0	20.0	19.0
10:38	18.0	29.0	17.0	17.0	24.0
10:39	19.0	15.0	27.0	27.0	25.0
10:40	19.0	18.0	21.0	21.0	22.0
10:41	18.0	21.0	31.0	31.0	26.0
10:42	23.0	18.0	22.0	22.0	19.0
10:43	17.0	25.0	14.0	14.0	11.0
10:44	16.0	16.0	17.0	17.0	23.0
10:45	21.0	30.0	18.0	18.0	22.0
10:46	24.0	14.0	20.0	20.0	20.0
10:47	23.0	24.0	18.0	18.0	20.0
10:48	19.0	21.0	24.0	24.0	14.0
10:49	20.0	16.0	20.0	20.0	26.0
10:50	25.0	19.0	22.0	22.0	21.0
10:51	19.0	18.0	20.0	20.0	14.0
10:52	23.0	14.0	13.0	13.0	19.0
10:53	19.0	25.0	26.0	26.0	25.0
10:54	19.0	20.0	24.0	24.0	28.0
10:55	35.0	18.0	18.0	18.0	20.0
10:56	15.0	16.0	27.0	27.0	20.0
10:57	19.0	21.0	23.0	23.0	26.0
10:58	19.0	27.0	18.0	18.0	8.0
10:59	18.0	19.0	24.0	24.0	27.0
11:00	23.0	19.0	18.0	18.0	25.0
11:01	19.0	26.0	18.0	18.0	18.0
11:02	18.0	21.0	17.0	17.0	23.0
11:03	25.0	23.0	24.0	24.0	17.0
11:04	26.0	20.0	26.0	26.0	23.0
11:05	23.0	19.0	13.0	13.0	18.0
11:06	24.0	24.0	22.0	22.0	19.0
11:07	21.0	32.0	28.0	28.0	19.0
11:08	23.0	25.0	30.0	30.0	30.0
11:09	18.0	24.0	23.0	23.0	28.0
11:10	17.0	22.0	18.0	18.0	27.0
11:11	21.0	24.0	24.0	24.0	20.0
11:12	23.0	16.0	17.0	17.0	20.0
11:13	19.0	12.0	23.0	23.0	21.0
11:14	29.0	28.0	26.0	26.0	19.0
11:15	29.0	16.0	8.0	8.0	12.0
11:16	21.0	20.0	15.0	15.0	20.0
11:17	22.0	18.0	20.0	20.0	12.0
11:18	21.0	21.0	23.0	23.0	28.0
11:19	23.0	24.0	21.0	21.0	24.0
11:20	29.0	26.0	21.0	21.0	23.0
11:21	17.0	25.0	30.0	30.0	25.0
11:22	28.0	25.0	33.0	33.0	35.0
11:23	17.0	26.0	18.0	18.0	31.0
11:24	27.0	18.0	31.0	31.0	21.0
11:25	18.0	27.0	31.0	31.0	22.0
11:26	24.0	20.0	20.0	20.0	25.0
11:27	20.0	28.0	24.0	24.0	20.0
11:28	21.0	24.0	22.0	22.0	21.0
11:29	17.0	20.0	29.0	29.0	23.0
11:30	26.0	22.0	25.0	25.0	22.0
11:31	20.0	21.0	17.0	17.0	22.0
11:32	19.0	23.0	16.0	16.0	20.0
11:33	28.0	17.0	19.0	19.0	16.0
11:34	28.0	23.0	11.0	11.0	23.0
11:35	20.0	25.0	18.0	18.0	19.0
11:36	22.0	22.0	30.0	30.0	28.0
11:37	23.0	25.0	21.0	21.0	22.0
11:38	21.0	17.0	30.0	30.0	32.0
11:39	19.0	31.0	28.0	28.0	24.0
11:40	19.0	26.0	21.0	21.0	13.0
11:41	20.0	22.0	24.0	24.0	16.0
11:42	25.0	16.0	17.0	17.0	15.0
11:43	15.0	20.0	25.0	25.0	17.0
11:44	28.0	19.0	16.0	16.0	23.0
11:45	29.0	19.0	11.0	11.0	23.0
11:46	25.0	16.0	25.0	25.0	20.0
11:47	23.0	22.0	19.0	19.0	22.0
11:48	16.0	28.0	23.0	23.0	25.0
11:49	21.0	29.0	32.0	32.0	24.0
11:50	19.0	35.0	26.0	26.0	20.0
11:51	24.0	20.0	21.0	21.0	23.0
11:52	16.0	24.0	32.0	32.0	35.0
11:53	19.0	21.0	25.0	25.0	33.0
11:54	18.0	12.0	18.0	18.0	16.0
11:55	22.0	18.0	10.0	11.0	16.0
11:56	17.0	15.0	19.0	18.0	19.0
11:57	26.0	23.0	16.0	16.0	17.0
11:58	25.0	16.0	19.0	19.0	17.0
11:59	18.0	19.0	18.0	18.0	17.0
12:00	28.0	15.0	16.0	16.0	27.0
12:01	21.0	22.0	16.0	16.0	28.0
12:02	24.0	26.0	24.0	24.0	22.0
12:03	27.0	24.0	26.0	26.0	20.0
12:04	18.0	25.0	33.0	34.0	23.0
12:05	22.0	26.0	24.0	23.0	24.0
12:06	28.0	25.0	22.0	22.0	25.0
12:07	32.0	21.0	18.0	18.0	12.0
12:08	28.0	21.0	23.0	23.0	18.0
12:09	27.0	19.0	18.0	18.0	16.0
12:10	21.0	23.0	32.0	32.0	29.0
12:11	35.0	28.0	23.0	23.0	19.0
12:12	17.0	25.0	34.0	34.0	26.0
12:13	19.0	28.0	24.0	24.0	32.0
12:14	27.0	32.0	29.0	29.0	36.0
12:15	23.0	25.0	19.0	19.0	30.0
12:16	16.0	23.0	20.0	20.0	28.0
12:17	27.0	22.0	18.0	18.0	19.0
12:18	17.0	29.0	32.0	32.0	22.0
12:19	10.0	26.0	29.0	29.0	24.0
12:20	19.0	12.0	23.0	23.0	11.0
12:21	27.0	17.0	17.0	17.0	13.0
12:22	29.0	17.0	24.0	24.0	23.0
12:23	25.0	25.0	15.0	15.0	20.0
12:24	30.0	22.0	20.0	20.0	20.0
12:25	19.0	20.0	31.0	31.0	24.0
12:26	19.0	23.0	28.0	28.0	18.0
12:27	23.0	26.0	21.0	21.0	24.0
12:28	22.0	29.0	26.0	26.0	29.0
12:29	19.0	26.0	20.0	20.0	32.0
12:30	23.0	29.0	19.0	19.0	28.0
12:31	19.0	29.0	29.0	29.0	25.0
12:32	24.0	20.0	21.0	21.0	25.0
12:33	15.0	17.0	21.0	21.0	23.0
12:34	29.0	11.0	12.0	12.0	22.0
12:35	38.0	12.0	14.0	14.0	7.0
12:36	24.0	14.0	24.0	24.0	15.0
12:37	25.0	14.0	18.0	18.0	17.0
12:38	21.0	21.0	22.0	22.0	25.0
12:39	18.0	24.0	21.0	21.0	29.0
12:40	26.0	31.0	34.0	34.0	26.0
12:41	25.0	35.0	27.0	27.0	31.0
12:42	31.0	29.0	23.0	23.0	19.0
12:43	25.0	24.0	33.0	33.0	24.0
12:44	35.0	21.0	14.0	14.0	25.0
12:45	22.0	20.0	20.0	20.0	20.0
12:46	26.0	14.0	25.0	25.0	33.0
12:47	23.0	29.0	34.0	34.0	25.0
12:48	19.0	32.0	40.0	40.0	31.0
12:49	32.0	31.0	28.0	28.0	26.0
12:50	28.0	39.0	18.0	18.0	34.0
12:51	23.0	25.0	27.0	27.0	25.0
12:52	28.0	25.0	25.0	25.0	26.0
12:53	27.0	29.0	25.0	25.0	31.0
12:54	26.0	17.0	27.0	27.0	18.0
12:55	33.0	23.0	25.0	25.0	17.0
12:56	21.0	22.0	20.0	20.0	22.0
12:57	25.0	26.0	29.0	29.0	29.0
12:58	26.0	36.0	23.0	23.0	29.0
12:59	23.0	38.0	36.0	36.0	30.0
13:00	25.0	32.0	32.0	32.0	27.0
13:01	25.0	16.0	21.0	22.0	23.0
13:02	27.0	23.0	22.0	21.0	26.0
13:03	27.0	31.0	21.0	21.0	29.0
13:04	23.0	31.0	29.0	29.0	21.0
13:05	26.0	21.0	26.0	26.0	28.0
13:06	27.0	25.0	25.0	25.0	27.0
13:07	23.0	25.0	27.0	27.0	31.0
13:08	25.0	34.0	32.0	32.0	23.0
13:09	25.0	25.0	28.0	28.0	28.0
13:10	24.0	35.0	18.0	18.0	37.0
13:11	22.0	22.0	25.0	25.0	20.0
13:12	17.0	15.0	20.0	20.0	22.0
13:13	31.0	16.0	20.0	20.0	25.0
13:14	21.0	25.0	26.0	26.0	19.0
13:15	28.0	23.0	17.0	17.0	16.0
13:16	28.0	26.0	22.0	22.0	19.0
13:17	19.0	29.0	25.0	25.0	22.0
13:18	29.0	28.0	34.0	34.0	28.0
13:19	25.0	16.0	22.0	22.0	24.0
13:20	26.0	23.0	28.0	28.0	28.0
13:21	32.0	23.0	23.0	23.0	29.0
13:22	17.0	24.0	23.0	23.0	25.0
13:23	35.0	30.0	19.0	19.0	16.0
13:24	31.0	17.0	24.0	24.0	17.0
13:25	24.0	21.0	15.0	15.0	29.0
13:26	31.0	13.0	23.0	23.0	33.0
13:27	26.0	23.0	25.0	25.0	24.0
13:28	37.0	22.0	33.0	33.0	24.0
13:29	23.0	23.0	31.0	31.0	22.0
13:30	24.0	24.0	29.0	29.0	31.0
13:31	28.0	40.0	41.0	40.0	26.0
13:32	26.0	36.0	33.0	34.0	33.0
13:33	23.0	35.0	26.0	26.0	26.0
13:34	24.0	24.0	24.0	24.0	30.0
13:35	40.0	27.0	26.0	26.0	25.0
13:36	37.0	29.0	31.0	31.0	34.0
13:37	30.0	31.0	32.0	32.0	25.0
13:38	33.0	29.0	26.0	26.0	27.0
13:39	39.0	16.0	16.0	16.0	18.0
13:40	36.0	17.0	21.0	21.0	17.0
13:41	21.0	26.0	24.0	24.0	26.0
13:42	37.0	23.0	29.0	29.0	30.0
13:43	32.0	26.0	38.0	39.0	36.0
13:44	32.0	40.0	29.0	28.0	14.0
13:45	25.0	35.0	32.0	32.0	28.0
13:46	32.0	35.0	24.0	24.0	41.0
13:47	27.0	38.0	39.0	39.0	37.0
13:48	30.0	34.0	34.0	34.0	36.0
13:49	28.0	37.0	36.0	36.0	43.0
13:50	27.0	34.0	38.0	38.0	42.0
13:51	28.0	38.0	32.0	32.0	36.0
13:52	32.0	37.0	26.0	26.0	32.0
13:53	32.0	34.0	37.0	37.0	35.0
13:54	23.0	33.0	37.0	37.0	33.0
13:55	30.0	27.0	38.0	38.0	33.0
13:56	27.0	34.0	30.0	30.0	28.0
13:57	29.0	32.0	20.0	20.0	29.0
13:58	32.0	28.0	25.0	25.0	20.0
13:59	28.0	33.0	27.0	27.0	21.0
14:00	29.0	20.0	23.0	23.0	27.0
14:01	24.0	23.0	30.0	30.0	35.0
14:02	31.0	28.0	31.0	31.0	37.0
14:03	28.0	21.0	38.0	38.0	32.0
14:04	33.0	18.0	25.0	25.0	35.0
14:05	23.0	32.0	35.0	35.0	23.0
14:06	42.0	29.0	34.0	34.0	23.0
14:07	31.0	30.0	20.0	20.0	29.0
14:08	30.0	28.0	15.0	15.0	25.0
14:09	32.0	33.0	31.0	31.0	22.0
14:10	23.0	28.0	34.0	34.0	22.0
14:11	21.0	32.0	28.0	28.0	33.0
14:12	22.0	40.0	27.0	27.0	39.0
14:13	25.0	35.0	35.0	35.0	26.0
14:14	32.0	29.0	30.0	30.0	27.0
14:15	28.0	20.0	33.0	33.0	24.0
14:16	32.0	26.0	32.0	32.0	26.0
14:17	22.0	31.0	22.0	22.0	28.0
14:18	37.0	24.0	17.0	17.0	28.0
14:19	28.0	25.0	31.0	31.0	33.0
14:20	33.0	23.0	34.0	34.0	32.0
14:21	35.0	33.0	26.0	26.0	26.0
14:22	39.0	24.0	18.0	18.0	28.0
14:23	32.0	25.0	25.0	25.0	32.0
14:24	37.0	25.0	21.0	21.0	26.0
14:25	20.0	39.0	31.0	31.0	24.0
14:26	35.0	28.0	30.0	30.0	31.0
14:27	33.0	33.0	34.0	34.0	24.0
14:28	43.0	34.0	30.0	30.0	32.0
14:29	34.0	38.0	37.0	37.0	35.0
14:30	32.0	32.0	29.0	29.0	34.0
14:31	27.0	28.0	34.0	34.0	37.0
14:32	30.0	39.0	31.0	29.0	43.0
14:33	36.0	38.0	33.0	35.0	27.0
14:34	32.0	32.0	42.0	42.0	27.0
14:35	19.0	29.0	35.0	35.0	37.0
14:36	24.0	40.0	38.0	38.0	42.0
14:37	28.0	35.0	34.0	34.0	31.0
14:38	28.0	39.0	33.0	33.0	27.0
14:39	31.0	31.0	29.0	29.0	27.0
14:40	30.0	35.0	29.0	29.0	24.0
14:41	32.0	25.0	34.0	34.0	36.0
14:42	38.0	20.0	26.0	26.0	35.0
14:43	33.0	22.0	22.0	22.0	23.0
14:44	33.0	32.0	25.0	25.0	24.0
14:45	35.0	21.0	37.0	37.0	30.0
14:46	45.0	22.0	28.0	28.0	31.0
14:47	29.0	29.0	20.0	20.0	28.0
14:48	34.0	21.0	29.0	29.0	29.0
14:49	28.0	33.0	33.0	33.0	34.0
14:50	46.0	33.0	36.0	36.0	38.0
14:51	36.0	24.0	39.0	39.0	21.0
14:52	44.0	31.0	30.0	30.0	32.0
14:53	27.0	28.0	41.0	41.0	40.0
14:54	30.0	41.0	32.0	32.0	32.0
14:55	29.0	37.0	32.0	32.0	38.0
14:56	30.0	26.0	38.0	38.0	24.0
14:57	24.0	34.0	28.0	28.0	32.0
14:58	30.0	30.0	30.0	30.0	38.0
14:59	32.0	37.0	34.0	34.0	36.0
15:00	35.0	40.0	36.0	36.0	27.0
15:01	38.0	36.0	37.0	37.0	40.0
15:02	37.0	38.0	41.0	41.0	35.0
15:03	35.0	36.0	17.0	17.0	34.0
15:04	34.0	34.0	30.0	30.0	32.0
15:05	38.0	42.0	39.0	39.0	26.0
15:06	37.0	31.0	33.0	33.0	22.0
15:07	30.0	27.0	30.0	30.0	20.0
15:08	40.0	33.0	28.0	28.0	25.0
15:09	41.0	40.0	23.0	23.0	37.0
15:10	40.0	37.0	40.0	40.0	33.0
15:11	42.0	28.0	29.0	29.0	39.0
15:12	34.0	36.0	35.0	35.0	44.0
15:13	41.0	31.0	24.0	24.0	35.0
15:14	34.0	30.0	31.0	31.0	39.0
15:15	30.0	26.0	45.0	45.0	35.0
15:16	26.0	29.0	30.0	30.0	33.0
15:17	24.0	40.0	29.0	29.0	39.0
15:18	26.0	28.0	42.0	42.0	38.0
15:19	31.0	32.0	45.0	46.0	37.0
15:20	32.0	47.0	44.0	43.0	38.0
15:21	32.0	42.0	52.0	51.0	41.0
15:22	23.0	39.0	41.0	42.0	45.0
15:23	30.0	40.0	36.0	36.0	29.0
15:24	44.0	39.0	32.0	32.0	35.0
15:25	40.0	38.0	26.0	26.0	39.0
15:26	22.0	33.0	36.0	36.0	26.0
15:27	39.0	41.0	24.0	24.0	34.0
15:28	27.0	40.0	23.0	23.0	29.0
15:29	32.0	23.0	26.0	26.0	27.0
15:30	34.0	14.0	29.0	29.0	29.0
15:31	41.0	17.0	21.0	21.0	29.0
15:32	37.0	26.0	29.0	29.0	20.0
15:33	47.0	24.0	29.0	29.0	26.0
15:34	44.0	29.0	36.0	36.0	18.0
15:35	35.0	29.0	41.0	41.0	27.0
15:36	38.0	37.0	31.0	31.0	24.0
15:37	34.0	32.0	37.0	37.0	30.0
15:38	39.0	35.0	37.0	37.0	34.0
15:39	26.0	42.0	24.0	24.0	35.0
15:40	31.0	40.0	37.0	37.0	43.0
15:41	27.0	41.0	37.0	37.0	38.0
15:42	40.0	37.0	43.0	43.0	46.0
15:43	28.0	42.0	39.0	39.0	44.0
15:44	42.0	36.0	37.0	37.0	41.0
15:45	29.0	42.0	46.0	46.0	47.0
15:46	47.0	38.0	42.0	42.0	45.0
15:47	35.0	40.0	38.0	38.0	36.0
15:48	33.0	36.0	34.0	34.0	47.0
15:49	46.0	41.0	35.0	35.0	31.0
15:50	23.0	39.0	23.0	23.0	37.0
15:51	27.0	29.0	39.0	39.0	33.0
15:52	40.0	36.0	26.0	26.0	31.0
15:53	33.0	31.0	36.0	36.0	33.0
15:54	37.0	29.0	33.0	33.0	33.0
15:55	37.0	29.0	30.0	30.0	30.0
15:56	29.0	35.0	32.0	32.0	37.0
15:57	37.0	34.0	34.0	34.0	31.0
15:58	48.0	25.0	30.0	30.0	30.0
15:59	37.0	30.0	32.0	32.0	30.0
16:00	37.0	33.0	35.0	35.0	35.0
16:01	41.0	43.0	36.0	36.0	31.0
16:02	31.0	34.0	22.0	22.0	35.0
16:03	30.0	40.0	34.0	34.0	44.0
16:04	37.0	31.0	41.0	41.0	30.0
16:05	36.0	30.0	28.0	28.0	40.0
16:06	27.0	34.0	41.0	43.0	44.0
16:07	25.0	33.0	41.0	39.0	36.0
16:08	34.0	36.0	36.0	36.0	41.0
16:09	37.0	42.0	40.0	40.0	37.0
16:10	33.0	34.0	45.0	45.0	23.0
16:11	35.0	42.0	38.0	38.0	37.0
16:12	25.0	38.0	42.0	42.0	45.0
16:13	28.0	37.0	39.0	39.0	46.0
16:14	32.0	44.0	39.0	40.0	39.0
16:15	28.0	38.0	30.0	29.0	37.0
16:16	44.0	33.0	33.0	33.0	34.0
16:17	43.0	44.0	38.0	38.0	41.0
16:18	37.0	36.0	29.0	29.0	28.0
16:19	30.0	33.0	43.0	43.0	33.0
16:20	53.0	32.0	24.0	24.0	28.0
16:21	34.0	24.0	31.0	31.0	35.0
16:22	29.0	19.0	26.0	26.0	31.0
16:23	44.0	24.0	15.0	15.0	22.0
16:24	27.0	24.0	21.0	21.0	21.0
16:25	33.0	33.0	40.0	40.0	29.0
16:26	43.0	33.0	34.0	34.0	38.0
16:27	37.0	25.0	27.0	27.0	29.0
16:28	36.0	43.0	40.0	40.0	33.0
16:29	45.0	42.0	45.0	45.0	40.0
16:30	34.0	43.0	39.0	39.0	30.0
16:31	25.0	42.0	39.0	39.0	42.0
16:32	35.0	40.0	27.0	27.0	35.0
16:33	29.0	27.0	32.0	32.0	40.0
16:34	34.0	41.0	39.0	39.0	43.0
16:35	36.0	45.0	46.0	46.0	45.0
16:36	35.0	42.0	44.0	44.0	35.0
16:37	31.0	37.0	33.0	33.0	41.0
16:38	50.0	36.0	38.0	38.0	37.0
16:39	33.0	39.0	42.0	42.0	39.0
16:40	23.0	35.0	46.0	47.0	38.0
16:41	40.0	34.0	39.0	38.0	22.0
16:42	29.0	41.0	40.0	40.0	38.0
16:43	39.0	26.0	33.0	33.0	32.0
16:44	44.0	36.0	31.0	31.0	33.0
16:45	29.0	36.0	36.0	36.0	37.0
16:46	38.0	31.0	20.0	20.0	30.0
16:47	24.0	27.0	44.0	44.0	27.0
16:48	32.0	28.0	26.0	26.0	39.0
16:49	38.0	35.0	34.0	34.0	29.0
16:50	55.0	24.0	34.0	34.0	39.0
16:51	39.0	28.0	31.0	31.0	29.0
16:52	37.0	34.0	28.0	28.0	33.0
16:53	30.0	42.0	32.0	32.0	29.0
16:54	43.0	27.0	38.0	38.0	35.0
16:55	38.0	35.0	33.0	33.0	37.0
16:56	46.0	32.0	40.0	40.0	39.0
16:57	29.0	28.0	31.0	31.0	37.0
16:58	38.0	37.0	26.0	26.0	27.0
16:59	39.0	31.0	39.0	39.0	32.0
17:00	28.0	40.0	43.0	43.0	37.0
17:01	38.0	42.0	38.0	38.0	30.0
17:02	33.0	39.0	36.0	36.0	39.0
17:03	33.0	47.0	40.0	40.0	25.0
17:04	31.0	43.0	44.0	44.0	32.0
17:05	36.0	44.0	33.0	33.0	32.0
17:06	49.0	41.0	34.0	34.0	48.0
17:07	33.0	42.0	43.0	43.0	46.0
17:08	45.0	39.0	38.0	38.0	41.0
17:09	29.0	40.0	52.0	53.0	46.0
17:10	40.0	45.0	48.0	47.0	45.0
17:11	26.0	43.0	29.0	29.0	48.0
17:12	39.0	37.0	40.0	40.0	38.0
17:13	32.0	35.0	44.0	44.0	22.0
17:14	34.0	25.0	35.0	35.0	30.0
17:15	40.0	34.0	31.0	31.0	31.0
17:16	30.0	34.0	32.0	32.0	39.0
17:17	35.0	27.0	36.0	36.0	36.0
17:18	29.0	33.0	36.0	36.0	30.0
17:19	26.0	41.0	37.0	38.0	42.0
17:20	41.0	37.0	42.0	41.0	37.0
17:21	33.0	31.0	31.0	31.0	38.0
17:22	45.0	39.0	40.0	40.0	38.0
17:23	41.0	38.0	42.0	42.0	40.0
17:24	36.0	31.0	29.0	29.0	41.0
17:25	32.0	29.0	35.0	35.0	46.0
17:26	32.0	36.0	31.0	31.0	28.0
17:27	27.0	35.0	31.0	31.0	35.0
17:28	44.0	36.0	27.0	27.0	26.0
17:29	43.0	26.0	30.0	30.0	32.0
17:30	39.0	42.0	36.0	36.0	26.0
17:31	32.0	41.0	32.0	32.0	28.0
17:32	40.0	40.0	39.0	39.0	32.0
17:33	32.0	29.0	34.0	34.0	36.0
17:34	32.0	29.0	23.0	23.0	45.0
17:35	27.0	34.0	35.0	35.0	44.0
17:36	23.0	38.0	46.0	46.0	31.0
17:37	39.0	33.0	47.0	47.0	38.0
17:38	33.0	43.0	35.0	35.0	46.0
17:39	35.0	45.0	34.0	34.0	35.0
17:40	34.0	46.0	21.0	21.0	36.0
17:41	27.0	30.0	27.0	27.0	36.0
17:42	41.0	32.0	42.0	42.0	44.0
17:43	33.0	38.0	44.0	44.0	35.0
17:44	37.0	27.0	46.0	44.0	30.0
17:45	35.0	36.0	36.0	38.0	46.0
17:46	40.0	43.0	39.0	39.0	45.0
17:47	32.0	37.0	38.0	38.0	34.0
17:48	26.0	35.0	35.0	35.0	21.0
17:49	30.0	35.0	39.0	39.0	21.0
17:50	35.0	30.0	31.0	31.0	36.0
17:51	29.0	32.0	38.0	38.0	39.0
17:52	31.0	42.0	35.0	35.0	38.0
17:53	33.0	34.0	24.0	24.0	33.0
17:54	45.0	37.0	24.0	24.0	47.0
17:55	27.0	31.0	30.0	30.0	44.0
17:56	21.0	38.0	24.0	24.0	35.0
17:57	22.0	38.0	38.0	38.0	33.0
17:58	40.0	36.0	43.0	43.0	39.0
17:59	35.0	32.0	36.0	36.0	27.0
18:00	31.0	27.0	29.0	29.0	20.0
18:01	41.0	18.0	21.0	21.0	21.0
18:02	27.0	20.0	35.0	35.0	20.0
18:03	24.0	27.0	23.0	23.0	24.0
18:04	26.0	23.0	31.0	31.0	25.0
18:05	18.0	39.0	44.0	44.0	36.0
18:06	26.0	28.0	48.0	48.0	30.0
18:07	24.0	34.0	40.0	40.0	42.0
18:08	33.0	38.0	27.0	27.0	39.0
18:09	31.0	25.0	25.0	25.0	31.0
18:10	37.0	30.0	30.0	30.0	38.0
18:11	34.0	41.0	28.0	28.0	33.0
18:12	27.0	27.0	28.0	28.0	27.0
18:13	33.0	27.0	22.0	22.0	24.0
18:14	32.0	31.0	22.0	22.0	24.0
18:15	25.0	27.0	30.0	30.0	19.0
18:16	35.0	41.0	32.0	32.0	35.0
18:17	32.0	28.0	43.0	43.0	32.0
18:18	24.0	21.0	29.0	29.0	35.0
18:19	33.0	24.0	29.0	29.0	44.0
18:20	24.0	25.0	36.0	36.0	33.0
18:21	32.0	34.0	37.0	37.0	30.0
18:22	23.0	36.0	33.0	33.0	30.0
18:23	22.0	37.0	22.0	22.0	33.0
18:24	21.0	31.0	31.0	31.0	32.0
18:25	30.0	34.0	26.0	26.0	25.0
18:26	32.0	29.0	21.0	21.0	36.0
18:27	29.0	33.0	29.0	29.0	23.0
18:28	28.0	31.0	26.0	26.0	24.0
18:29	29.0	30.0	30.0	30.0	21.0
18:30	40.0	28.0	31.0	31.0	25.0
18:31	25.0	25.0	33.0	33.0	37.0
18:32	24.0	27.0	30.0	30.0	28.0
18:33	18.0	26.0	30.0	30.0	36.0
18:34	19.0	28.0	25.0	25.0	24.0
18:35	40.0	28.0	34.0	34.0	28.0
18:36	30.0	21.0	10.0	10.0	24.0
18:37	23.0	15.0	21.0	21.0	28.0
18:38	19.0	26.0	16.0	16.0	31.0
18:39	26.0	29.0	30.0	30.0	18.0
18:40	25.0	15.0	29.0	29.0	39.0
18:41	23.0	32.0	31.0	31.0	31.0
18:42	36.0	29.0	18.0	18.0	24.0
18:43	22.0	34.0	32.0	32.0	29.0
18:44	14.0	26.0	39.0	39.0	19.0
18:45	28.0	24.0	26.0	26.0	20.0
18:46	13.0	23.0	30.0	30.0	28.0
18:47	20.0	32.0	25.0	25.0	22.0
18:48	15.0	31.0	33.0	33.0	16.0
18:49	27.0	17.0	19.0	19.0	16.0
18:50	18.0	20.0	18.0	18.0	23.0
18:51	23.0	29.0	24.0	24.0	25.0
18:52	12.0	32.0	29.0	29.0	30.0
18:53	15.0	21.0	22.0	22.0	23.0
18:54	18.0	21.0	21.0	21.0	25.0
18:55	28.0	13.0	7.0	7.0	14.0
18:56	24.0	19.0	11.0	11.0	10.0
18:57	32.0	15.0	6.0	6.0	10.0
18:58	26.0	26.0	18.0	18.0	25.0
18:59	26.0	25.0	22.0	22.0	24.0
19:00	24.0	19.0	33.0	33.0	27.0
19:01	17.0	20.0	27.0	27.0	25.0
19:02	19.0	27.0	26.0	26.0	35.0
19:03	21.0	31.0	24.0	24.0	24.0
19:04	28.0	23.0	20.0	20.0	17.0
19:05	20.0	18.0	27.0	27.0	22.0
19:06	17.0	15.0	28.0	28.0	24.0
19:07	18.0	27.0	30.0	30.0	23.0
19:08	30.0	16.0	12.0	12.0	16.0
19:09	13.0	22.0	23.0	23.0	15.0
19:10	17.0	23.0	23.0	23.0	18.0
19:11	22.0	21.0	20.0	20.0	20.0
19:12	26.0	17.0	24.0	24.0	27.0
19:13	20.0	22.0	15.0	15.0	14.0
19:14	19.0	27.0	22.0	22.0	25.0
19:15	16.0	30.0	28.0	29.0	27.0
19:16	23.0	15.0	24.0	23.0	25.0
19:17	19.0	21.0	18.0	18.0	20.0
19:18	14.0	28.0	18.0	18.0	25.0
19:19	21.0	8.0	18.0	18.0	21.0
19:20	13.0	17.0	15.0	15.0	19.0
19:21	21.0	14.0	16.0	16.0	18.0
