Èas	SOKP	Gipps	Krauss	KraussOrig	Idm
9:40	13.0	17.0	19.0	19.0	22.0
9:41	17.0	20.0	14.0	14.0	20.0
9:42	21.0	17.0	21.0	21.0	10.0
9:43	18.0	22.0	21.0	21.0	9.0
9:44	12.0	16.0	13.0	13.0	24.0
9:45	19.0	9.0	17.0	17.0	23.0
9:46	21.0	18.0	14.0	14.0	12.0
9:47	19.0	19.0	11.0	11.0	15.0
9:48	16.0	13.0	17.0	17.0	17.0
9:49	15.0	18.0	15.0	15.0	12.0
9:50	13.0	13.0	16.0	16.0	16.0
9:51	23.0	8.0	17.0	18.0	10.0
9:52	23.0	17.0	19.0	18.0	17.0
9:53	9.0	17.0	7.0	7.0	11.0
9:54	19.0	12.0	9.0	9.0	15.0
9:55	14.0	17.0	19.0	19.0	15.0
9:56	23.0	16.0	18.0	19.0	17.0
9:57	20.0	13.0	12.0	12.0	14.0
9:58	21.0	18.0	21.0	21.0	21.0
9:59	22.0	18.0	25.0	26.0	25.0
10:00	13.0	33.0	28.0	27.0	23.0
10:01	16.0	16.0	15.0	15.0	18.0
10:02	13.0	10.0	12.0	12.0	9.0
10:03	17.0	16.0	21.0	21.0	16.0
10:04	21.0	27.0	9.0	9.0	21.0
10:05	15.0	9.0	20.0	20.0	17.0
10:06	18.0	10.0	7.0	7.0	9.0
10:07	21.0	19.0	6.0	6.0	13.0
10:08	21.0	15.0	24.0	24.0	20.0
10:09	26.0	17.0	17.0	17.0	22.0
10:10	28.0	24.0	29.0	30.0	28.0
10:11	21.0	30.0	18.0	17.0	24.0
10:12	23.0	19.0	21.0	22.0	19.0
10:13	20.0	21.0	26.0	25.0	15.0
10:14	24.0	17.0	16.0	16.0	22.0
10:15	17.0	25.0	23.0	23.0	25.0
10:16	25.0	25.0	30.0	30.0	16.0
10:17	19.0	23.0	22.0	22.0	20.0
10:18	20.0	21.0	16.0	16.0	20.0
10:19	16.0	13.0	24.0	24.0	21.0
10:20	29.0	9.0	7.0	7.0	13.0
10:21	22.0	12.0	17.0	17.0	16.0
10:22	24.0	26.0	23.0	23.0	12.0
10:23	16.0	27.0	19.0	19.0	15.0
10:24	29.0	16.0	15.0	15.0	21.0
10:25	14.0	23.0	25.0	25.0	19.0
10:26	21.0	21.0	22.0	22.0	22.0
10:27	26.0	15.0	19.0	19.0	24.0
10:28	20.0	19.0	15.0	15.0	23.0
10:29	26.0	15.0	22.0	22.0	19.0
10:30	17.0	26.0	16.0	16.0	25.0
10:31	22.0	17.0	13.0	13.0	16.0
10:32	29.0	19.0	22.0	22.0	17.0
10:33	19.0	34.0	23.0	23.0	22.0
10:34	15.0	11.0	20.0	20.0	21.0
10:35	22.0	14.0	14.0	13.0	13.0
10:36	24.0	17.0	14.0	15.0	16.0
10:37	19.0	18.0	16.0	16.0	15.0
10:38	31.0	22.0	19.0	19.0	20.0
10:39	19.0	19.0	15.0	15.0	23.0
10:40	16.0	27.0	32.0	32.0	19.0
10:41	21.0	16.0	18.0	17.0	26.0
10:42	22.0	20.0	27.0	26.0	23.0
10:43	20.0	20.0	27.0	28.0	21.0
10:44	19.0	21.0	17.0	17.0	19.0
10:45	23.0	18.0	14.0	14.0	12.0
10:46	19.0	20.0	20.0	20.0	22.0
10:47	20.0	27.0	18.0	18.0	22.0
10:48	23.0	15.0	19.0	19.0	25.0
10:49	25.0	25.0	20.0	20.0	17.0
10:50	27.0	17.0	18.0	18.0	17.0
10:51	17.0	21.0	26.0	26.0	26.0
10:52	22.0	15.0	29.0	29.0	21.0
10:53	23.0	19.0	7.0	8.0	12.0
10:54	21.0	18.0	20.0	19.0	22.0
10:55	23.0	20.0	29.0	29.0	25.0
10:56	19.0	23.0	20.0	20.0	27.0
10:57	31.0	14.0	19.0	19.0	20.0
10:58	16.0	17.0	29.0	29.0	18.0
10:59	20.0	25.0	22.0	22.0	20.0
11:00	20.0	25.0	16.0	16.0	17.0
11:01	15.0	20.0	24.0	24.0	27.0
11:02	23.0	21.0	16.0	16.0	23.0
11:03	19.0	22.0	18.0	18.0	16.0
11:04	24.0	19.0	17.0	17.0	22.0
11:05	20.0	25.0	28.0	28.0	24.0
11:06	27.0	21.0	18.0	18.0	15.0
11:07	22.0	21.0	19.0	19.0	20.0
11:08	20.0	25.0	27.0	26.0	19.0
11:09	27.0	34.0	22.0	24.0	22.0
11:10	18.0	26.0	33.0	31.0	29.0
11:11	22.0	21.0	22.0	23.0	29.0
11:12	15.0	24.0	23.0	23.0	26.0
11:13	27.0	21.0	18.0	19.0	17.0
11:14	17.0	10.0	18.0	17.0	19.0
11:15	22.0	15.0	24.0	24.0	17.0
11:16	25.0	27.0	16.0	16.0	18.0
11:17	33.0	14.0	9.0	9.0	16.0
11:18	22.0	21.0	22.0	22.0	18.0
11:19	25.0	23.0	21.0	21.0	21.0
11:20	21.0	16.0	20.0	20.0	24.0
11:21	25.0	25.0	18.0	18.0	21.0
11:22	27.0	32.0	28.0	28.0	23.0
11:23	27.0	25.0	32.0	32.0	30.0
11:24	24.0	20.0	28.0	28.0	32.0
11:25	24.0	21.0	22.0	23.0	32.0
11:26	22.0	26.0	33.0	32.0	18.0
11:27	19.0	24.0	28.0	28.0	19.0
11:28	23.0	22.0	21.0	22.0	24.0
11:29	24.0	30.0	16.0	16.0	22.0
11:30	19.0	19.0	31.0	32.0	23.0
11:31	17.0	21.0	26.0	25.0	20.0
11:32	28.0	20.0	16.0	17.0	24.0
11:33	22.0	26.0	20.0	19.0	20.0
11:34	19.0	17.0	18.0	18.0	20.0
11:35	29.0	17.0	15.0	14.0	18.0
11:36	22.0	31.0	11.0	11.0	19.0
11:37	22.0	20.0	27.0	27.0	22.0
11:38	20.0	28.0	26.0	27.0	26.0
11:39	23.0	16.0	26.0	25.0	28.0
11:40	26.0	25.0	25.0	25.0	29.0
11:41	20.0	29.0	31.0	31.0	20.0
11:42	20.0	26.0	21.0	21.0	13.0
11:43	22.0	18.0	20.0	20.0	16.0
11:44	25.0	17.0	21.0	20.0	16.0
11:45	20.0	21.0	18.0	19.0	20.0
11:46	31.0	16.0	16.0	16.0	22.0
11:47	26.0	18.0	14.0	14.0	24.0
11:48	32.0	19.0	26.0	26.0	18.0
11:49	18.0	20.0	21.0	21.0	25.0
11:50	19.0	32.0	24.0	24.0	26.0
11:51	26.0	29.0	32.0	33.0	20.0
11:52	18.0	32.0	22.0	22.0	20.0
11:53	21.0	22.0	27.0	27.0	25.0
11:54	22.0	22.0	33.0	34.0	31.0
11:55	20.0	15.0	15.0	14.0	32.0
11:56	17.0	16.0	15.0	15.0	17.0
11:57	22.0	18.0	16.0	16.0	18.0
11:58	16.0	14.0	15.0	15.0	17.0
11:59	29.0	21.0	21.0	21.0	17.0
12:00	22.0	21.0	18.0	17.0	20.0
12:01	14.0	14.0	16.0	17.0	16.0
12:02	30.0	19.0	12.0	12.0	27.0
12:03	21.0	23.0	26.0	26.0	28.0
12:04	24.0	27.0	20.0	19.0	22.0
12:05	35.0	21.0	36.0	37.0	21.0
12:06	17.0	30.0	26.0	26.0	23.0
12:07	20.0	21.0	18.0	18.0	21.0
12:08	28.0	22.0	25.0	25.0	24.0
12:09	27.0	28.0	18.0	18.0	15.0
12:10	33.0	15.0	22.0	22.0	19.0
12:11	24.0	17.0	24.0	23.0	14.0
12:12	15.0	31.0	23.0	24.0	28.0
12:13	38.0	25.0	33.0	33.0	23.0
12:14	19.0	28.0	27.0	28.0	23.0
12:15	22.0	30.0	33.0	33.0	34.0
12:16	29.0	27.0	18.0	18.0	33.0
12:17	25.0	31.0	23.0	23.0	31.0
12:18	17.0	16.0	19.0	18.0	26.0
12:19	28.0	26.0	24.0	24.0	21.0
12:20	15.0	30.0	29.0	29.0	17.0
12:21	12.0	17.0	25.0	27.0	24.0
12:22	24.0	11.0	22.0	20.0	11.0
12:23	20.0	22.0	18.0	18.0	15.0
12:24	34.0	21.0	19.0	19.0	25.0
12:25	25.0	20.0	22.0	22.0	18.0
12:26	39.0	21.0	25.0	25.0	20.0
12:27	14.0	23.0	24.0	24.0	21.0
12:28	30.0	25.0	28.0	28.0	21.0
12:29	21.0	29.0	23.0	23.0	21.0
12:30	21.0	27.0	23.0	24.0	33.0
12:31	20.0	27.0	19.0	20.0	30.0
12:32	20.0	27.0	31.0	31.0	31.0
12:33	25.0	27.0	19.0	18.0	25.0
12:34	29.0	22.0	23.0	23.0	25.0
12:35	19.0	13.0	14.0	14.0	19.0
12:36	23.0	7.0	14.0	14.0	19.0
12:37	39.0	11.0	22.0	23.0	8.0
12:38	19.0	16.0	16.0	16.0	19.0
12:39	28.0	19.0	19.0	17.0	18.0
12:40	21.0	23.0	25.0	28.0	23.0
12:41	23.0	29.0	25.0	22.0	31.0
12:42	25.0	27.0	31.0	35.0	26.0
12:43	29.0	36.0	26.0	25.0	29.0
12:44	33.0	26.0	25.0	25.0	21.0
12:45	28.0	24.0	27.0	27.0	23.0
12:46	35.0	17.0	14.0	15.0	24.0
12:47	22.0	22.0	17.0	16.0	25.0
12:48	24.0	17.0	35.0	35.0	29.0
12:49	22.0	32.0	41.0	39.0	24.0
12:50	17.0	34.0	31.0	33.0	31.0
12:51	36.0	28.0	22.0	22.0	29.0
12:52	27.0	34.0	20.0	20.0	32.0
12:53	20.0	31.0	29.0	30.0	20.0
12:54	30.0	25.0	25.0	24.0	27.0
12:55	28.0	21.0	27.0	28.0	31.0
12:56	28.0	14.0	21.0	22.0	18.0
12:57	31.0	27.0	23.0	22.0	20.0
12:58	26.0	28.0	29.0	29.0	25.0
12:59	23.0	27.0	25.0	25.0	26.0
13:00	31.0	34.0	29.0	30.0	34.0
13:01	28.0	36.0	35.0	34.0	25.0
13:02	26.0	29.0	27.0	27.0	25.0
13:03	27.0	16.0	21.0	21.0	26.0
13:04	22.0	27.0	20.0	20.0	29.0
13:05	27.0	35.0	23.0	23.0	21.0
13:06	26.0	27.0	29.0	30.0	26.0
13:07	23.0	19.0	22.0	21.0	28.0
13:08	30.0	21.0	32.0	32.0	27.0
13:09	24.0	33.0	29.0	29.0	29.0
13:10	21.0	31.0	29.0	29.0	24.0
13:11	28.0	30.0	19.0	19.0	31.0
13:12	26.0	31.0	25.0	25.0	34.0
13:13	25.0	22.0	23.0	23.0	19.0
13:14	23.0	12.0	20.0	20.0	23.0
13:15	26.0	17.0	18.0	19.0	19.0
13:16	30.0	25.0	27.0	25.0	22.0
13:17	23.0	27.0	20.0	21.0	14.0
13:18	31.0	25.0	15.0	15.0	22.0
13:19	23.0	26.0	32.0	33.0	23.0
13:20	31.0	27.0	31.0	30.0	29.0
13:21	22.0	18.0	27.0	27.0	21.0
13:22	29.0	23.0	23.0	23.0	31.0
13:23	34.0	25.0	19.0	19.0	28.0
13:24	24.0	21.0	28.0	28.0	22.0
13:25	30.0	30.0	18.0	18.0	16.0
13:26	37.0	15.0	23.0	24.0	21.0
13:27	28.0	20.0	13.0	12.0	26.0
13:28	32.0	17.0	32.0	32.0	33.0
13:29	28.0	25.0	20.0	19.0	20.0
13:30	36.0	18.0	41.0	42.0	26.0
13:31	22.0	28.0	27.0	28.0	23.0
13:32	25.0	24.0	30.0	29.0	28.0
13:33	28.0	40.0	38.0	38.0	30.0
13:34	32.0	35.0	35.0	35.0	30.0
13:35	19.0	34.0	23.0	23.0	30.0
13:36	25.0	23.0	23.0	24.0	26.0
13:37	38.0	29.0	27.0	27.0	26.0
13:38	36.0	25.0	33.0	33.0	30.0
13:39	28.0	38.0	33.0	34.0	30.0
13:40	37.0	19.0	13.0	12.0	22.0
13:41	36.0	15.0	24.0	24.0	19.0
13:42	28.0	26.0	18.0	18.0	21.0
13:43	27.0	23.0	28.0	28.0	26.0
13:44	42.0	18.0	34.0	34.0	31.0
13:45	28.0	33.0	35.0	35.0	31.0
13:46	34.0	42.0	31.0	31.0	19.0
13:47	28.0	34.0	26.0	26.0	26.0
13:48	30.0	38.0	35.0	35.0	41.0
13:49	32.0	37.0	36.0	35.0	37.0
13:50	29.0	36.0	35.0	36.0	37.0
13:51	29.0	33.0	36.0	36.0	41.0
13:52	36.0	35.0	39.0	39.0	44.0
13:53	26.0	38.0	23.0	23.0	37.0
13:54	37.0	39.0	31.0	31.0	34.0
13:55	29.0	30.0	38.0	38.0	30.0
13:56	24.0	32.0	36.0	36.0	35.0
13:57	26.0	28.0	33.0	33.0	31.0
13:58	26.0	34.0	27.0	27.0	31.0
13:59	32.0	37.0	22.0	21.0	22.0
14:00	28.0	21.0	29.0	29.0	16.0
14:01	31.0	37.0	27.0	27.0	26.0
14:02	33.0	18.0	18.0	19.0	29.0
14:03	32.0	23.0	40.0	40.0	31.0
14:04	28.0	24.0	30.0	30.0	39.0
14:05	29.0	22.0	32.0	32.0	33.0
14:06	37.0	22.0	31.0	31.0	33.0
14:07	26.0	30.0	32.0	32.0	24.0
14:08	40.0	34.0	28.0	28.0	23.0
14:09	36.0	25.0	21.0	21.0	24.0
14:10	30.0	30.0	20.0	20.0	30.0
14:11	32.0	30.0	31.0	30.0	19.0
14:12	23.0	33.0	33.0	33.0	25.0
14:13	20.0	31.0	31.0	31.0	33.0
14:14	24.0	39.0	25.0	24.0	36.0
14:15	29.0	35.0	33.0	34.0	29.0
14:16	33.0	21.0	32.0	33.0	27.0
14:17	26.0	28.0	34.0	33.0	25.0
14:18	30.0	23.0	28.0	28.0	25.0
14:19	28.0	28.0	16.0	16.0	29.0
14:20	34.0	25.0	23.0	22.0	27.0
14:21	31.0	23.0	40.0	41.0	31.0
14:22	33.0	34.0	24.0	23.0	33.0
14:23	37.0	21.0	26.0	26.0	30.0
14:24	43.0	26.0	19.0	19.0	27.0
14:25	27.0	28.0	26.0	26.0	27.0
14:26	32.0	31.0	19.0	19.0	29.0
14:27	22.0	30.0	33.0	33.0	26.0
14:28	30.0	34.0	31.0	31.0	26.0
14:29	34.0	33.0	36.0	36.0	24.0
14:30	40.0	35.0	32.0	32.0	36.0
14:31	36.0	40.0	36.0	36.0	38.0
14:32	30.0	25.0	30.0	30.0	30.0
14:33	37.0	29.0	23.0	22.0	39.0
14:34	24.0	39.0	43.0	41.0	39.0
14:35	39.0	39.0	30.0	32.0	22.0
14:36	31.0	29.0	44.0	44.0	36.0
14:37	16.0	34.0	34.0	35.0	34.0
14:38	27.0	44.0	36.0	35.0	41.0
14:39	32.0	28.0	36.0	37.0	35.0
14:40	31.0	37.0	27.0	26.0	25.0
14:41	26.0	33.0	33.0	34.0	25.0
14:42	24.0	34.0	27.0	27.0	28.0
14:43	51.0	23.0	37.0	36.0	34.0
14:44	33.0	20.0	17.0	17.0	35.0
14:45	35.0	25.0	23.0	23.0	21.0
14:46	34.0	29.0	27.0	27.0	32.0
14:47	42.0	18.0	39.0	38.0	24.0
14:48	46.0	30.0	22.0	23.0	31.0
14:49	22.0	24.0	25.0	25.0	24.0
14:50	40.0	27.0	33.0	35.0	32.0
14:51	31.0	33.0	29.0	28.0	36.0
14:52	44.0	28.0	39.0	38.0	34.0
14:53	29.0	27.0	33.0	32.0	23.0
14:54	51.0	29.0	34.0	34.0	35.0
14:55	27.0	33.0	42.0	42.0	35.0
14:56	25.0	44.0	32.0	32.0	36.0
14:57	30.0	31.0	33.0	32.0	36.0
14:58	34.0	25.0	33.0	34.0	22.0
14:59	23.0	39.0	28.0	28.0	38.0
15:00	29.0	28.0	37.0	37.0	33.0
15:01	32.0	36.0	33.0	32.0	33.0
15:02	35.0	40.0	38.0	38.0	31.0
15:03	38.0	36.0	32.0	32.0	37.0
15:04	27.0	39.0	37.0	37.0	38.0
15:05	39.0	37.0	16.0	16.0	33.0
15:06	37.0	29.0	40.0	42.0	30.0
15:07	46.0	38.0	39.0	38.0	27.0
15:08	39.0	34.0	31.0	30.0	20.0
15:09	31.0	28.0	25.0	26.0	21.0
15:10	37.0	41.0	23.0	23.0	30.0
15:11	43.0	33.0	35.0	35.0	32.0
15:12	32.0	37.0	31.0	31.0	32.0
15:13	46.0	31.0	36.0	36.0	42.0
15:14	29.0	27.0	27.0	27.0	42.0
15:15	43.0	39.0	26.0	26.0	36.0
15:16	34.0	28.0	39.0	39.0	38.0
15:17	32.0	26.0	42.0	42.0	40.0
15:18	39.0	30.0	28.0	28.0	32.0
15:19	34.0	42.0	43.0	41.0	37.0
15:20	22.0	26.0	30.0	32.0	38.0
15:21	32.0	33.0	43.0	40.0	37.0
15:22	30.0	50.0	53.0	57.0	40.0
15:23	28.0	35.0	43.0	42.0	39.0
15:24	24.0	43.0	42.0	42.0	41.0
15:25	27.0	43.0	30.0	30.0	32.0
15:26	56.0	32.0	34.0	34.0	36.0
15:27	43.0	40.0	30.0	30.0	38.0
15:28	24.0	33.0	33.0	33.0	26.0
15:29	32.0	44.0	24.0	24.0	31.0
15:30	31.0	38.0	26.0	24.0	30.0
15:31	40.0	16.0	24.0	26.0	29.0
15:32	33.0	19.0	25.0	25.0	26.0
15:33	43.0	17.0	24.0	24.0	30.0
15:34	35.0	22.0	30.0	30.0	18.0
15:35	48.0	33.0	39.0	38.0	23.0
15:36	39.0	25.0	29.0	28.0	27.0
15:37	41.0	35.0	37.0	40.0	21.0
15:38	39.0	32.0	34.0	34.0	31.0
15:39	40.0	30.0	37.0	36.0	28.0
15:40	35.0	38.0	37.0	37.0	31.0
15:41	28.0	38.0	27.0	27.0	39.0
15:42	42.0	46.0	35.0	35.0	41.0
15:43	23.0	41.0	42.0	42.0	35.0
15:44	46.0	31.0	40.0	41.0	46.0
15:45	34.0	44.0	34.0	35.0	42.0
15:46	39.0	40.0	45.0	44.0	43.0
15:47	32.0	39.0	38.0	36.0	44.0
15:48	35.0	39.0	42.0	45.0	49.0
15:49	45.0	40.0	40.0	37.0	39.0
15:50	29.0	39.0	29.0	30.0	41.0
15:51	44.0	37.0	28.0	29.0	34.0
15:52	28.0	36.0	38.0	38.0	39.0
15:53	17.0	35.0	29.0	29.0	27.0
15:54	50.0	29.0	36.0	36.0	33.0
15:55	34.0	27.0	30.0	30.0	30.0
15:56	39.0	35.0	35.0	35.0	35.0
15:57	38.0	29.0	30.0	30.0	35.0
15:58	27.0	34.0	31.0	32.0	34.0
15:59	42.0	34.0	30.0	28.0	32.0
16:00	49.0	26.0	37.0	38.0	27.0
16:01	38.0	32.0	26.0	26.0	32.0
16:02	35.0	34.0	42.0	43.0	36.0
16:03	40.0	45.0	20.0	19.0	30.0
16:04	36.0	30.0	34.0	33.0	38.0
16:05	29.0	42.0	34.0	36.0	43.0
16:06	35.0	28.0	34.0	35.0	29.0
16:07	35.0	32.0	38.0	37.0	42.0
16:08	27.0	36.0	34.0	34.0	40.0
16:09	25.0	32.0	42.0	43.0	35.0
16:10	31.0	33.0	33.0	31.0	44.0
16:11	38.0	41.0	46.0	46.0	36.0
16:12	36.0	39.0	43.0	44.0	22.0
16:13	31.0	41.0	44.0	44.0	39.0
16:14	35.0	36.0	37.0	37.0	47.0
16:15	27.0	38.0	37.0	37.0	44.0
16:16	31.0	42.0	36.0	36.0	42.0
16:17	27.0	42.0	36.0	37.0	33.0
16:18	40.0	32.0	32.0	31.0	37.0
16:19	50.0	44.0	35.0	34.0	40.0
16:20	38.0	35.0	36.0	36.0	28.0
16:21	23.0	30.0	37.0	37.0	31.0
16:22	53.0	30.0	22.0	22.0	32.0
16:23	34.0	23.0	29.0	29.0	32.0
16:24	32.0	21.0	23.0	23.0	32.0
16:25	47.0	22.0	18.0	18.0	18.0
16:26	24.0	31.0	27.0	27.0	21.0
16:27	32.0	29.0	40.0	40.0	32.0
16:28	52.0	28.0	33.0	33.0	36.0
16:29	38.0	33.0	27.0	27.0	29.0
16:30	34.0	44.0	40.0	40.0	35.0
16:31	40.0	44.0	45.0	45.0	38.0
16:32	38.0	44.0	37.0	35.0	33.0
16:33	28.0	38.0	38.0	39.0	37.0
16:34	37.0	34.0	30.0	30.0	35.0
16:35	34.0	33.0	32.0	32.0	41.0
16:36	34.0	44.0	41.0	41.0	40.0
16:37	37.0	39.0	49.0	51.0	44.0
16:38	31.0	41.0	37.0	34.0	38.0
16:39	28.0	40.0	33.0	34.0	37.0
16:40	51.0	38.0	44.0	44.0	36.0
16:41	34.0	40.0	39.0	39.0	43.0
16:42	20.0	29.0	44.0	47.0	39.0
16:43	37.0	40.0	44.0	40.0	25.0
16:44	39.0	39.0	35.0	36.0	35.0
16:45	42.0	26.0	30.0	30.0	30.0
16:46	42.0	37.0	39.0	39.0	33.0
16:47	34.0	34.0	28.0	28.0	40.0
16:48	40.0	26.0	29.0	29.0	26.0
16:49	24.0	28.0	31.0	31.0	29.0
16:50	35.0	35.0	34.0	35.0	37.0
16:51	37.0	26.0	28.0	27.0	29.0
16:52	49.0	31.0	43.0	43.0	40.0
16:53	38.0	28.0	22.0	21.0	31.0
16:54	40.0	36.0	32.0	33.0	30.0
16:55	30.0	40.0	38.0	39.0	33.0
16:56	44.0	25.0	36.0	35.0	29.0
16:57	40.0	32.0	34.0	38.0	40.0
16:58	43.0	31.0	35.0	31.0	40.0
16:59	32.0	31.0	30.0	30.0	34.0
17:00	34.0	41.0	25.0	23.0	31.0
17:01	43.0	28.0	46.0	47.0	33.0
17:02	33.0	43.0	35.0	39.0	36.0
17:03	34.0	39.0	42.0	39.0	31.0
17:04	30.0	43.0	39.0	41.0	33.0
17:05	32.0	44.0	35.0	33.0	29.0
17:06	37.0	43.0	43.0	43.0	32.0
17:07	34.0	44.0	40.0	40.0	33.0
17:08	46.0	41.0	36.0	36.0	44.0
17:09	36.0	45.0	36.0	35.0	46.0
17:10	38.0	38.0	43.0	43.0	42.0
17:11	39.0	41.0	54.0	54.0	45.0
17:12	35.0	41.0	42.0	43.0	44.0
17:13	31.0	45.0	29.0	31.0	42.0
17:14	31.0	35.0	46.0	43.0	43.0
17:15	37.0	32.0	38.0	39.0	27.0
17:16	32.0	31.0	35.0	35.0	28.0
17:17	38.0	30.0	28.0	28.0	32.0
17:18	38.0	34.0	36.0	36.0	35.0
17:19	34.0	28.0	37.0	36.0	36.0
17:20	26.0	30.0	40.0	41.0	34.0
17:21	27.0	48.0	42.0	41.0	40.0
17:22	34.0	38.0	30.0	31.0	35.0
17:23	37.0	29.0	36.0	36.0	38.0
17:24	45.0	39.0	34.0	34.0	41.0
17:25	34.0	38.0	38.0	38.0	34.0
17:26	44.0	30.0	36.0	36.0	46.0
17:27	37.0	32.0	31.0	31.0	45.0
17:28	32.0	33.0	29.0	29.0	30.0
17:29	19.0	34.0	32.0	32.0	32.0
17:30	54.0	35.0	28.0	28.0	30.0
17:31	36.0	32.0	33.0	32.0	28.0
17:32	44.0	35.0	31.0	32.0	28.0
17:33	31.0	44.0	33.0	33.0	30.0
17:34	37.0	36.0	37.0	36.0	31.0
17:35	35.0	30.0	29.0	30.0	33.0
17:36	28.0	26.0	35.0	34.0	44.0
17:37	32.0	43.0	37.0	38.0	44.0
17:38	25.0	34.0	48.0	48.0	35.0
17:39	39.0	31.0	42.0	43.0	37.0
17:40	28.0	43.0	35.0	34.0	45.0
17:41	35.0	49.0	25.0	25.0	34.0
17:42	35.0	45.0	26.0	26.0	36.0
17:43	27.0	27.0	28.0	29.0	39.0
17:44	37.0	35.0	43.0	43.0	39.0
17:45	39.0	38.0	43.0	42.0	36.0
17:46	29.0	30.0	52.0	52.0	35.0
17:47	39.0	31.0	28.0	28.0	45.0
17:48	36.0	44.0	41.0	42.0	45.0
17:49	35.0	38.0	40.0	40.0	31.0
17:50	22.0	36.0	32.0	32.0	23.0
17:51	29.0	36.0	38.0	38.0	19.0
17:52	35.0	27.0	34.0	34.0	35.0
17:53	34.0	28.0	38.0	38.0	41.0
17:54	30.0	48.0	30.0	29.0	35.0
17:55	40.0	35.0	20.0	22.0	36.0
17:56	37.0	34.0	28.0	27.0	41.0
17:57	30.0	35.0	29.0	29.0	46.0
17:58	23.0	35.0	31.0	30.0	34.0
17:59	21.0	36.0	37.0	38.0	35.0
18:00	31.0	37.0	39.0	40.0	40.0
18:01	43.0	31.0	39.0	36.0	26.0
18:02	27.0	25.0	30.0	32.0	17.0
18:03	43.0	14.0	19.0	19.0	18.0
18:04	25.0	28.0	33.0	33.0	20.0
18:05	23.0	24.0	22.0	22.0	29.0
18:06	25.0	25.0	40.0	40.0	26.0
18:07	21.0	36.0	45.0	45.0	33.0
18:08	23.0	31.0	47.0	48.0	33.0
18:09	35.0	32.0	33.0	33.0	39.0
18:10	24.0	37.0	27.0	25.0	40.0
18:11	31.0	25.0	24.0	24.0	31.0
18:12	39.0	34.0	32.0	33.0	42.0
18:13	32.0	37.0	26.0	26.0	27.0
18:14	29.0	26.0	25.0	25.0	33.0
18:15	31.0	27.0	22.0	22.0	20.0
18:16	31.0	30.0	28.0	28.0	21.0
18:17	28.0	31.0	27.0	27.0	20.0
18:18	37.0	42.0	34.0	34.0	38.0
18:19	29.0	23.0	40.0	40.0	29.0
18:20	29.0	21.0	33.0	33.0	39.0
18:21	27.0	22.0	29.0	29.0	40.0
18:22	33.0	33.0	40.0	40.0	34.0
18:23	26.0	28.0	29.0	29.0	29.0
18:24	30.0	42.0	31.0	31.0	35.0
18:25	20.0	36.0	28.0	26.0	29.0
18:26	20.0	33.0	24.0	26.0	32.0
18:27	35.0	29.0	27.0	27.0	24.0
18:28	29.0	31.0	21.0	21.0	36.0
18:29	32.0	34.0	25.0	25.0	26.0
18:30	26.0	26.0	32.0	33.0	20.0
18:31	29.0	30.0	32.0	30.0	18.0
18:32	39.0	31.0	35.0	36.0	31.0
18:33	26.0	19.0	30.0	30.0	34.0
18:34	22.0	32.0	27.0	27.0	27.0
18:35	20.0	27.0	32.0	33.0	37.0
18:36	22.0	25.0	29.0	28.0	25.0
18:37	40.0	28.0	19.0	19.0	25.0
18:38	26.0	19.0	12.0	12.0	28.0
18:39	32.0	16.0	25.0	25.0	29.0
18:40	15.0	30.0	18.0	18.0	25.0
18:41	25.0	18.0	30.0	30.0	26.0
18:42	25.0	25.0	32.0	30.0	37.0
18:43	29.0	37.0	23.0	25.0	30.0
18:44	27.0	27.0	31.0	31.0	23.0
18:45	24.0	26.0	27.0	27.0	29.0
18:46	14.0	30.0	40.0	40.0	16.0
18:47	23.0	21.0	24.0	24.0	25.0
18:48	17.0	29.0	34.0	34.0	26.0
18:49	15.0	31.0	24.0	24.0	17.0
18:50	17.0	25.0	27.0	27.0	14.0
18:51	27.0	21.0	16.0	16.0	22.0
18:52	15.0	20.0	21.0	22.0	22.0
18:53	25.0	35.0	24.0	23.0	22.0
18:54	12.0	23.0	29.0	29.0	35.0
18:55	12.0	16.0	26.0	26.0	20.0
18:56	24.0	23.0	8.0	8.0	21.0
18:57	25.0	17.0	7.0	7.0	14.0
18:58	26.0	13.0	10.0	10.0	7.0
18:59	25.0	23.0	16.0	16.0	20.0
19:00	32.0	25.0	11.0	11.0	24.0
19:01	29.0	22.0	29.0	29.0	26.0
19:02	23.0	17.0	39.0	39.0	21.0
19:03	18.0	24.0	24.0	24.0	28.0
19:04	18.0	28.0	25.0	26.0	35.0
19:05	25.0	34.0	20.0	19.0	21.0
19:06	22.0	21.0	23.0	23.0	18.0
19:07	25.0	12.0	32.0	29.0	23.0
19:08	11.0	22.0	25.0	25.0	22.0
19:09	16.0	18.0	20.0	20.0	20.0
19:10	24.0	22.0	17.0	17.0	13.0
19:11	19.0	20.0	30.0	30.0	21.0
19:12	18.0	22.0	19.0	19.0	18.0
19:13	16.0	20.0	21.0	22.0	21.0
19:14	30.0	21.0	17.0	17.0	25.0
19:15	18.0	20.0	21.0	21.0	15.0
19:16	16.0	32.0	26.0	26.0	27.0
19:17	19.0	22.0	29.0	29.0	25.0
19:18	23.0	19.0	16.0	16.0	25.0
19:19	22.0	24.0	15.0	15.0	24.0
19:20	16.0	19.0	18.0	18.0	17.0
19:21	23.0	11.0	20.0	20.0	26.0
